Raw Data 		Experiment - HL60 _U937_Kokultur Bine _1_IL10_090113 (Run on LCS480 1.5.0.39)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510
D10	Sample_7	2	3	32	3126683	71.67	23.68
D10	Sample_7	2	3	33	3205266	71.67	25.21
D10	Sample_7	2	3	34	3283766	71.67	26.89
D10	Sample_7	2	3	35	3362366	71.67	28.53
D10	Sample_7	2	3	36	3440966	71.67	29.89
D10	Sample_7	2	3	37	3519566	71.67	31.24
D10	Sample_7	2	3	38	3598166	71.67	32.24
D10	Sample_7	2	3	39	3676750	71.67	33.14
D10	Sample_7	2	3	40	3755266	71.67	33.62
D10	Sample_7	2	3	41	3833866	71.67	33.99
D10	Sample_7	2	3	42	3912466	71.67	34.15
D10	Sample_7	2	3	43	3991050	71.67	34.30
D10	Sample_7	2	3	44	4069550	71.67	34.65
D10	Sample_7	2	3	45	4148150	71.67	34.83
D11	Sample_20	2	3	1	691600	71.79	16.63
D11	Sample_20	2	3	2	770133	71.64	16.70
D11	Sample_20	2	3	3	848716	71.64	16.66
D11	Sample_20	2	3	4	927233	71.67	16.76
D11	Sample_20	2	3	5	1005816	71.67	16.69
D11	Sample_20	2	3	6	1084316	71.67	16.69
D11	Sample_20	2	3	7	1162916	71.67	16.69
D11	Sample_20	2	3	8	1241416	71.67	16.77
D11	Sample_20	2	3	9	1320000	71.67	16.75
D11	Sample_20	2	3	10	1398500	71.67	16.75
D11	Sample_20	2	3	11	1477116	71.67	16.71
D11	Sample_20	2	3	12	1555700	71.67	16.68
D11	Sample_20	2	3	13	1634300	71.67	16.76
D11	Sample_20	2	3	14	1712900	71.67	16.81
D11	Sample_20	2	3	15	1791500	71.67	16.76
D11	Sample_20	2	3	16	1870000	71.67	16.78
D11	Sample_20	2	3	17	1948400	71.67	16.74
D11	Sample_20	2	3	18	2026883	71.67	16.71
D11	Sample_20	2	3	19	2105400	71.67	16.76
D11	Sample_20	2	3	20	2184000	71.67	16.68
D11	Sample_20	2	3	21	2262583	71.67	16.77
D11	Sample_20	2	3	22	2341200	71.67	16.73
D11	Sample_20	2	3	23	2419783	71.64	16.74
D11	Sample_20	2	3	24	2498383	71.67	16.82
D11	Sample_20	2	3	25	2576883	71.67	16.84
D11	Sample_20	2	3	26	2655483	71.67	41291
D11	Sample_20	2	3	27	2733983	71.67	17.35
D11	Sample_20	2	3	28	2812583	71.67	17.89
D11	Sample_20	2	3	29	2891200	71.67	18.61
D11	Sample_20	2	3	30	2969766	71.67	19.64
D11	Sample_20	2	3	31	3048266	71.67	20.90
D11	Sample_20	2	3	32	3126683	71.67	22.27
D11	Sample_20	2	3	33	3205266	71.67	23.85
D11	Sample_20	2	3	34	3283766	71.67	25.44
D11	Sample_20	2	3	35	3362366	71.67	26.89
D11	Sample_20	2	3	36	3440966	71.67	28.41
D11	Sample_20	2	3	37	3519566	71.67	29.79
D11	Sample_20	2	3	38	3598166	71.67	30.92
D11	Sample_20	2	3	39	3676750	71.67	31.80
D11	Sample_20	2	3	40	3755266	71.67	32.53
D11	Sample_20	2	3	41	3833866	71.67	33.04
D11	Sample_20	2	3	42	3912466	71.67	33.37
D11	Sample_20	2	3	43	3991050	71.67	33.72
D11	Sample_20	2	3	44	4069550	71.67	34.03
D11	Sample_20	2	3	45	4148150	71.67	34.29
D12	Sample_20	2	3	1	691600	71.79	41332
D12	Sample_20	2	3	2	770133	71.64	27.38
D12	Sample_20	2	3	3	848716	71.64	27.38
D12	Sample_20	2	3	4	927233	71.67	27.42
D12	Sample_20	2	3	5	1005816	71.67	27.33
D12	Sample_20	2	3	6	1084316	71.67	27.41
D12	Sample_20	2	3	7	1162916	71.67	27.39
D12	Sample_20	2	3	8	1241416	71.67	27.40
D12	Sample_20	2	3	9	1320000	71.67	27.40
D12	Sample_20	2	3	10	1398500	71.67	27.38
D12	Sample_20	2	3	11	1477116	71.67	27.41
D12	Sample_20	2	3	12	1555700	71.67	27.47
D12	Sample_20	2	3	13	1634300	71.67	27.64
D12	Sample_20	2	3	14	1712900	71.67	27.97
D12	Sample_20	2	3	15	1791500	71.67	28.48
D12	Sample_20	2	3	16	1870000	71.67	29.57
D12	Sample_20	2	3	17	1948400	71.67	31.49
D12	Sample_20	2	3	18	2026883	71.67	34.25
D12	Sample_20	2	3	19	2105400	71.67	38.45
D12	Sample_20	2	3	20	2184000	71.67	43.48
D12	Sample_20	2	3	21	2262583	71.67	49.31
D12	Sample_20	2	3	22	2341200	71.67	55.08
D12	Sample_20	2	3	23	2419783	71.64	60.92
D12	Sample_20	2	3	24	2498383	71.67	66.55
D12	Sample_20	2	3	25	2576883	71.67	71.35
D12	Sample_20	2	3	26	2655483	71.67	75.60
D12	Sample_20	2	3	27	2733983	71.67	79.08
D12	Sample_20	2	3	28	2812583	71.67	81.85
D12	Sample_20	2	3	29	2891200	71.67	83.86
D12	Sample_20	2	3	30	2969766	71.67	85.52
D12	Sample_20	2	3	31	3048266	71.67	86.72
D12	Sample_20	2	3	32	3126683	71.67	87.48
D12	Sample_20	2	3	33	3205266	71.67	88.06
D12	Sample_20	2	3	34	3283766	71.67	88.37
D12	Sample_20	2	3	35	3362366	71.67	88.65
D12	Sample_20	2	3	36	3440966	71.67	88.92
D12	Sample_20	2	3	37	3519566	71.67	89.30
D12	Sample_20	2	3	38	3598166	71.67	89.54
D12	Sample_20	2	3	39	3676750	71.67	89.69
D12	Sample_20	2	3	40	3755266	71.67	89.80
D12	Sample_20	2	3	41	3833866	71.67	90.13
D12	Sample_20	2	3	42	3912466	71.67	90.13
D12	Sample_20	2	3	43	3991050	71.67	90.51
D12	Sample_20	2	3	44	4069550	71.67	90.68
D12	Sample_20	2	3	45	4148150	71.67	91.05
E1	Sample_1	2	3	1	691600	71.79	27.52
E1	Sample_1	2	3	2	770133	71.64	27.78
E1	Sample_1	2	3	3	848716	71.64	27.69
E1	Sample_1	2	3	4	927233	71.67	27.61
E1	Sample_1	2	3	5	1005816	71.67	27.63
E1	Sample_1	2	3	6	1084316	71.67	27.59
E1	Sample_1	2	3	7	1162916	71.67	27.54
E1	Sample_1	2	3	8	1241416	71.67	27.55
E1	Sample_1	2	3	9	1320000	71.67	27.55
E1	Sample_1	2	3	10	1398500	71.67	27.59
E1	Sample_1	2	3	11	1477116	71.67	27.60
E1	Sample_1	2	3	12	1555700	71.67	27.67
E1	Sample_1	2	3	13	1634300	71.67	27.95
E1	Sample_1	2	3	14	1712900	71.67	28.39
E1	Sample_1	2	3	15	1791500	71.67	41607
E1	Sample_1	2	3	16	1870000	71.67	30.50
E1	Sample_1	2	3	17	1948400	71.67	32.88
E1	Sample_1	2	3	18	2026883	71.67	36.28
E1	Sample_1	2	3	19	2105400	71.67	40.60
E1	Sample_1	2	3	20	2184000	71.67	45.73
E1	Sample_1	2	3	21	2262583	71.67	51.05
E1	Sample_1	2	3	22	2341200	71.67	56.55
E1	Sample_1	2	3	23	2419783	71.64	61.64
E1	Sample_1	2	3	24	2498383	71.67	66.41
E1	Sample_1	2	3	25	2576883	71.67	70.46
E1	Sample_1	2	3	26	2655483	71.67	74.05
E1	Sample_1	2	3	27	2733983	71.67	77.01
E1	Sample_1	2	3	28	2812583	71.67	79.19
E1	Sample_1	2	3	29	2891200	71.67	80.94
E1	Sample_1	2	3	30	2969766	71.67	82.23
E1	Sample_1	2	3	31	3048266	71.67	83.06
E1	Sample_1	2	3	32	3126683	71.67	83.76
E1	Sample_1	2	3	33	3205266	71.67	84.30
E1	Sample_1	2	3	34	3283766	71.67	84.61
E1	Sample_1	2	3	35	3362366	71.67	84.74
E1	Sample_1	2	3	36	3440966	71.67	85.22
E1	Sample_1	2	3	37	3519566	71.67	85.32
E1	Sample_1	2	3	38	3598166	71.67	85.62
E1	Sample_1	2	3	39	3676750	71.67	85.85
E1	Sample_1	2	3	40	3755266	71.67	85.99
E1	Sample_1	2	3	41	3833866	71.67	86.17
E1	Sample_1	2	3	42	3912466	71.67	86.28
E1	Sample_1	2	3	43	3991050	71.67	86.49
E1	Sample_1	2	3	44	4069550	71.67	86.64
E1	Sample_1	2	3	45	4148150	71.67	86.72
E2	Sample_21	2	3	1	691600	71.79	17.80
E2	Sample_21	2	3	2	770133	71.64	17.79
E2	Sample_21	2	3	3	848716	71.64	17.75
E2	Sample_21	2	3	4	927233	71.67	17.71
E2	Sample_21	2	3	5	1005816	71.67	17.79
E2	Sample_21	2	3	6	1084316	71.67	17.76
E2	Sample_21	2	3	7	1162916	71.67	17.76
E2	Sample_21	2	3	8	1241416	71.67	17.73
E2	Sample_21	2	3	9	1320000	71.67	17.72
E2	Sample_21	2	3	10	1398500	71.67	17.76
E2	Sample_21	2	3	11	1477116	71.67	17.71
E2	Sample_21	2	3	12	1555700	71.67	17.74
E2	Sample_21	2	3	13	1634300	71.67	17.73
E2	Sample_21	2	3	14	1712900	71.67	17.78
E2	Sample_21	2	3	15	1791500	71.67	17.69
E2	Sample_21	2	3	16	1870000	71.67	17.76
E2	Sample_21	2	3	17	1948400	71.67	17.70
E2	Sample_21	2	3	18	2026883	71.67	17.70
E2	Sample_21	2	3	19	2105400	71.67	17.73
E2	Sample_21	2	3	20	2184000	71.67	17.69
E2	Sample_21	2	3	21	2262583	71.67	17.71
E2	Sample_21	2	3	22	2341200	71.67	17.68
E2	Sample_21	2	3	23	2419783	71.64	17.66
E2	Sample_21	2	3	24	2498383	71.67	17.69
E2	Sample_21	2	3	25	2576883	71.67	17.77
E2	Sample_21	2	3	26	2655483	71.67	17.76
E2	Sample_21	2	3	27	2733983	71.67	17.76
E2	Sample_21	2	3	28	2812583	71.67	17.83
E2	Sample_21	2	3	29	2891200	71.67	17.97
E2	Sample_21	2	3	30	2969766	71.67	41382
E2	Sample_21	2	3	31	3048266	71.67	18.25
E2	Sample_21	2	3	32	3126683	71.67	18.59
E2	Sample_21	2	3	33	3205266	71.67	19.26
E2	Sample_21	2	3	34	3283766	71.67	20.15
E2	Sample_21	2	3	35	3362366	71.67	21.38
E2	Sample_21	2	3	36	3440966	71.67	22.91
E2	Sample_21	2	3	37	3519566	71.67	24.38
E2	Sample_21	2	3	38	3598166	71.67	41512
E2	Sample_21	2	3	39	3676750	71.67	27.78
E2	Sample_21	2	3	40	3755266	71.67	29.27
E2	Sample_21	2	3	41	3833866	71.67	30.66
E2	Sample_21	2	3	42	3912466	71.67	31.93
E2	Sample_21	2	3	43	3991050	71.67	32.89
E2	Sample_21	2	3	44	4069550	71.67	33.41
E2	Sample_21	2	3	45	4148150	71.67	33.82
E3	Sample_21	2	3	1	691600	71.79	26.51
E3	Sample_21	2	3	2	770133	71.64	26.84
E3	Sample_21	2	3	3	848716	71.64	26.88
E3	Sample_21	2	3	4	927233	71.67	26.90
E3	Sample_21	2	3	5	1005816	71.67	26.82
E3	Sample_21	2	3	6	1084316	71.67	26.84
E3	Sample_21	2	3	7	1162916	71.67	26.83
E3	Sample_21	2	3	8	1241416	71.67	26.81
E3	Sample_21	2	3	9	1320000	71.67	26.80
E3	Sample_21	2	3	10	1398500	71.67	26.80
E3	Sample_21	2	3	11	1477116	71.67	26.78
E3	Sample_21	2	3	12	1555700	71.67	26.79
E3	Sample_21	2	3	13	1634300	71.67	26.80
E3	Sample_21	2	3	14	1712900	71.67	26.77
E3	Sample_21	2	3	15	1791500	71.67	26.89
E3	Sample_21	2	3	16	1870000	71.67	26.91
E3	Sample_21	2	3	17	1948400	71.67	27.13
E3	Sample_21	2	3	18	2026883	71.67	27.43
E3	Sample_21	2	3	19	2105400	71.67	41483
E3	Sample_21	2	3	20	2184000	71.67	29.19
E3	Sample_21	2	3	21	2262583	71.67	31.15
E3	Sample_21	2	3	22	2341200	71.67	34.31
E3	Sample_21	2	3	23	2419783	71.64	38.54
E3	Sample_21	2	3	24	2498383	71.67	43.74
E3	Sample_21	2	3	25	2576883	71.67	49.34
E3	Sample_21	2	3	26	2655483	71.67	55.24
E3	Sample_21	2	3	27	2733983	71.67	61.09
E3	Sample_21	2	3	28	2812583	71.67	66.23
E3	Sample_21	2	3	29	2891200	71.67	70.82
E3	Sample_21	2	3	30	2969766	71.67	74.80
E3	Sample_21	2	3	31	3048266	71.67	78.08
E3	Sample_21	2	3	32	3126683	71.67	80.60
E3	Sample_21	2	3	33	3205266	71.67	82.44
E3	Sample_21	2	3	34	3283766	71.67	83.92
E3	Sample_21	2	3	35	3362366	71.67	84.87
E3	Sample_21	2	3	36	3440966	71.67	85.58
E3	Sample_21	2	3	37	3519566	71.67	86.04
E3	Sample_21	2	3	38	3598166	71.67	86.45
E3	Sample_21	2	3	39	3676750	71.67	86.96
E3	Sample_21	2	3	40	3755266	71.67	87.05
E3	Sample_21	2	3	41	3833866	71.67	87.31
E3	Sample_21	2	3	42	3912466	71.67	87.63
E3	Sample_21	2	3	43	3991050	71.67	87.76
E3	Sample_21	2	3	44	4069550	71.67	88.12
E3	Sample_21	2	3	45	4148150	71.67	88.08
E4	Sample_3	2	3	1	691600	71.79	28.69
E4	Sample_3	2	3	2	770133	71.64	29.00
E4	Sample_3	2	3	3	848716	71.64	28.99
E4	Sample_3	2	3	4	927233	71.67	41423
E4	Sample_3	2	3	5	1005816	71.67	41393
E4	Sample_3	2	3	6	1084316	71.67	41362
E4	Sample_3	2	3	7	1162916	71.67	28.98
E4	Sample_3	2	3	8	1241416	71.67	41393
E4	Sample_3	2	3	9	1320000	71.67	41423
E4	Sample_3	2	3	10	1398500	71.67	41484
E4	Sample_3	2	3	11	1477116	71.67	29.20
E4	Sample_3	2	3	12	1555700	71.67	29.34
E4	Sample_3	2	3	13	1634300	71.67	29.68
E4	Sample_3	2	3	14	1712900	71.67	30.31
E4	Sample_3	2	3	15	1791500	71.67	31.35
E4	Sample_3	2	3	16	1870000	71.67	33.35
E4	Sample_3	2	3	17	1948400	71.67	36.21
E4	Sample_3	2	3	18	2026883	71.67	40.41
E4	Sample_3	2	3	19	2105400	71.67	45.54
E4	Sample_3	2	3	20	2184000	71.67	51.33
E4	Sample_3	2	3	21	2262583	71.67	57.06
E4	Sample_3	2	3	22	2341200	71.67	62.99
E4	Sample_3	2	3	23	2419783	71.64	68.32
E4	Sample_3	2	3	24	2498383	71.67	73.10
E4	Sample_3	2	3	25	2576883	71.67	77.43
E4	Sample_3	2	3	26	2655483	71.67	81.00
E4	Sample_3	2	3	27	2733983	71.67	83.80
E4	Sample_3	2	3	28	2812583	71.67	85.96
E4	Sample_3	2	3	29	2891200	71.67	87.60
E4	Sample_3	2	3	30	2969766	71.67	88.76
E4	Sample_3	2	3	31	3048266	71.67	89.63
E4	Sample_3	2	3	32	3126683	71.67	90.41
E4	Sample_3	2	3	33	3205266	71.67	90.60
E4	Sample_3	2	3	34	3283766	71.67	90.90
E4	Sample_3	2	3	35	3362366	71.67	91.38
E4	Sample_3	2	3	36	3440966	71.67	91.66
E4	Sample_3	2	3	37	3519566	71.67	91.90
E4	Sample_3	2	3	38	3598166	71.67	92.04
E4	Sample_3	2	3	39	3676750	71.67	92.27
E4	Sample_3	2	3	40	3755266	71.67	92.56
E4	Sample_3	2	3	41	3833866	71.67	92.76
E4	Sample_3	2	3	42	3912466	71.67	92.93
E4	Sample_3	2	3	43	3991050	71.67	93.02
E4	Sample_3	2	3	44	4069550	71.67	93.27
E4	Sample_3	2	3	45	4148150	71.67	93.43
E5	Sample_22	2	3	1	691600	71.79	17.62
E5	Sample_22	2	3	2	770133	71.64	17.67
E5	Sample_22	2	3	3	848716	71.64	17.71
E5	Sample_22	2	3	4	927233	71.67	17.72
E5	Sample_22	2	3	5	1005816	71.67	17.74
E5	Sample_22	2	3	6	1084316	71.67	17.77
E5	Sample_22	2	3	7	1162916	71.67	17.75
E5	Sample_22	2	3	8	1241416	71.67	17.71
E5	Sample_22	2	3	9	1320000	71.67	17.71
E5	Sample_22	2	3	10	1398500	71.67	17.73
E5	Sample_22	2	3	11	1477116	71.67	17.68
E5	Sample_22	2	3	12	1555700	71.67	17.68
E5	Sample_22	2	3	13	1634300	71.67	17.74
E5	Sample_22	2	3	14	1712900	71.67	17.69
E5	Sample_22	2	3	15	1791500	71.67	17.72
E5	Sample_22	2	3	16	1870000	71.67	17.68
E5	Sample_22	2	3	17	1948400	71.67	17.70
E5	Sample_22	2	3	18	2026883	71.67	17.60
E5	Sample_22	2	3	19	2105400	71.67	17.68
E5	Sample_22	2	3	20	2184000	71.67	17.67
E5	Sample_22	2	3	21	2262583	71.67	17.62
E5	Sample_22	2	3	22	2341200	71.67	17.65
E5	Sample_22	2	3	23	2419783	71.64	17.63
E5	Sample_22	2	3	24	2498383	71.67	17.66
E5	Sample_22	2	3	25	2576883	71.67	17.70
E5	Sample_22	2	3	26	2655483	71.67	17.71
E5	Sample_22	2	3	27	2733983	71.67	17.73
E5	Sample_22	2	3	28	2812583	71.67	17.77
E5	Sample_22	2	3	29	2891200	71.67	41351
E5	Sample_22	2	3	30	2969766	71.67	18.21
E5	Sample_22	2	3	31	3048266	71.67	18.67
E5	Sample_22	2	3	32	3126683	71.67	19.37
E5	Sample_22	2	3	33	3205266	71.67	20.43
E5	Sample_22	2	3	34	3283766	71.67	21.66
E5	Sample_22	2	3	35	3362366	71.67	23.13
E5	Sample_22	2	3	36	3440966	71.67	24.61
E5	Sample_22	2	3	37	3519566	71.67	26.21
E5	Sample_22	2	3	38	3598166	71.67	27.86
E5	Sample_22	2	3	39	3676750	71.67	29.38
E5	Sample_22	2	3	40	3755266	71.67	30.67
E5	Sample_22	2	3	41	3833866	71.67	31.85
E5	Sample_22	2	3	42	3912466	71.67	32.66
E5	Sample_22	2	3	43	3991050	71.67	33.25
E5	Sample_22	2	3	44	4069550	71.67	33.61
E5	Sample_22	2	3	45	4148150	71.67	33.98
E6	Sample_22	2	3	1	691600	71.79	27.48
E6	Sample_22	2	3	2	770133	71.64	27.79
E6	Sample_22	2	3	3	848716	71.64	27.89
E6	Sample_22	2	3	4	927233	71.67	27.93
E6	Sample_22	2	3	5	1005816	71.67	27.95
E6	Sample_22	2	3	6	1084316	71.67	41302
E6	Sample_22	2	3	7	1162916	71.67	41302
E6	Sample_22	2	3	8	1241416	71.67	28.00
E6	Sample_22	2	3	9	1320000	71.67	41302
E6	Sample_22	2	3	10	1398500	71.67	41302
E6	Sample_22	2	3	11	1477116	71.67	41302
E6	Sample_22	2	3	12	1555700	71.67	28.00
E6	Sample_22	2	3	13	1634300	71.67	41453
E6	Sample_22	2	3	14	1712900	71.67	41636
E6	Sample_22	2	3	15	1791500	71.67	28.18
E6	Sample_22	2	3	16	1870000	71.67	28.53
E6	Sample_22	2	3	17	1948400	71.67	28.99
E6	Sample_22	2	3	18	2026883	71.67	29.91
E6	Sample_22	2	3	19	2105400	71.67	31.45
E6	Sample_22	2	3	20	2184000	71.67	33.94
E6	Sample_22	2	3	21	2262583	71.67	37.48
E6	Sample_22	2	3	22	2341200	71.67	42.36
E6	Sample_22	2	3	23	2419783	71.64	47.92
E6	Sample_22	2	3	24	2498383	71.67	53.68
E6	Sample_22	2	3	25	2576883	71.67	59.65
E6	Sample_22	2	3	26	2655483	71.67	65.29
E6	Sample_22	2	3	27	2733983	71.67	70.39
E6	Sample_22	2	3	28	2812583	71.67	74.81
E6	Sample_22	2	3	29	2891200	71.67	78.62
E6	Sample_22	2	3	30	2969766	71.67	81.65
E6	Sample_22	2	3	31	3048266	71.67	84.09
E6	Sample_22	2	3	32	3126683	71.67	86.12
E6	Sample_22	2	3	33	3205266	71.67	87.24
E6	Sample_22	2	3	34	3283766	71.67	88.30
E6	Sample_22	2	3	35	3362366	71.67	89.06
E6	Sample_22	2	3	36	3440966	71.67	89.41
E6	Sample_22	2	3	37	3519566	71.67	89.90
E6	Sample_22	2	3	38	3598166	71.67	90.15
E6	Sample_22	2	3	39	3676750	71.67	90.53
E6	Sample_22	2	3	40	3755266	71.67	90.67
E6	Sample_22	2	3	41	3833866	71.67	90.87
E6	Sample_22	2	3	42	3912466	71.67	91.10
E6	Sample_22	2	3	43	3991050	71.67	91.23
E6	Sample_22	2	3	44	4069550	71.67	91.58
E6	Sample_22	2	3	45	4148150	71.67	91.84
E7	Sample_5	2	3	1	691600	71.79	27.64
E7	Sample_5	2	3	2	770133	71.64	28.00
E7	Sample_5	2	3	3	848716	71.64	27.99
E7	Sample_5	2	3	4	927233	71.67	41361
E7	Sample_5	2	3	5	1005816	71.67	41483
E7	Sample_5	2	3	6	1084316	71.67	28.14
E7	Sample_5	2	3	7	1162916	71.67	28.16
E7	Sample_5	2	3	8	1241416	71.67	41636
E7	Sample_5	2	3	9	1320000	71.67	28.21
E7	Sample_5	2	3	10	1398500	71.67	28.18
E7	Sample_5	2	3	11	1477116	71.67	28.27
E7	Sample_5	2	3	12	1555700	71.67	28.42
E7	Sample_5	2	3	13	1634300	71.67	28.61
E7	Sample_5	2	3	14	1712900	71.67	29.17
E7	Sample_5	2	3	15	1791500	71.67	29.97
E7	Sample_5	2	3	16	1870000	71.67	31.37
E7	Sample_5	2	3	17	1948400	71.67	33.67
E7	Sample_5	2	3	18	2026883	71.67	37.18
E7	Sample_5	2	3	19	2105400	71.67	41.84
E7	Sample_5	2	3	20	2184000	71.67	47.12
E7	Sample_5	2	3	21	2262583	71.67	52.58
E7	Sample_5	2	3	22	2341200	71.67	58.28
E7	Sample_5	2	3	23	2419783	71.64	63.62
E7	Sample_5	2	3	24	2498383	71.67	68.45
E7	Sample_5	2	3	25	2576883	71.67	72.64
E7	Sample_5	2	3	26	2655483	71.67	76.03
E7	Sample_5	2	3	27	2733983	71.67	79.21
E7	Sample_5	2	3	28	2812583	71.67	81.18
E7	Sample_5	2	3	29	2891200	71.67	82.98
E7	Sample_5	2	3	30	2969766	71.67	84.04
E7	Sample_5	2	3	31	3048266	71.67	84.92
E7	Sample_5	2	3	32	3126683	71.67	85.54
E7	Sample_5	2	3	33	3205266	71.67	86.17
E7	Sample_5	2	3	34	3283766	71.67	86.43
E7	Sample_5	2	3	35	3362366	71.67	86.74
E7	Sample_5	2	3	36	3440966	71.67	86.83
E7	Sample_5	2	3	37	3519566	71.67	87.06
E7	Sample_5	2	3	38	3598166	71.67	87.20
E7	Sample_5	2	3	39	3676750	71.67	87.53
E7	Sample_5	2	3	40	3755266	71.67	87.71
E7	Sample_5	2	3	41	3833866	71.67	87.93
E7	Sample_5	2	3	42	3912466	71.67	87.93
E7	Sample_5	2	3	43	3991050	71.67	88.15
E7	Sample_5	2	3	44	4069550	71.67	88.40
E7	Sample_5	2	3	45	4148150	71.67	88.52
E8	Sample_23	2	3	1	691600	71.79	16.97
E8	Sample_23	2	3	2	770133	71.64	41442
E8	Sample_23	2	3	3	848716	71.64	41442
E8	Sample_23	2	3	4	927233	71.67	41534
E8	Sample_23	2	3	5	1005816	71.67	41411
E8	Sample_23	2	3	6	1084316	71.67	41350
E8	Sample_23	2	3	7	1162916	71.67	17.00
E8	Sample_23	2	3	8	1241416	71.67	41322
E8	Sample_23	2	3	9	1320000	71.67	41291
E8	Sample_23	2	3	10	1398500	71.67	41381
E8	Sample_23	2	3	11	1477116	71.67	16.96
E8	Sample_23	2	3	12	1555700	71.67	16.99
E8	Sample_23	2	3	13	1634300	71.67	16.99
E8	Sample_23	2	3	14	1712900	71.67	41291
E8	Sample_23	2	3	15	1791500	71.67	41291
E8	Sample_23	2	3	16	1870000	71.67	41350
E8	Sample_23	2	3	17	1948400	71.67	17.00
E8	Sample_23	2	3	18	2026883	71.67	41291
E8	Sample_23	2	3	19	2105400	71.67	41350
E8	Sample_23	2	3	20	2184000	71.67	17.00
E8	Sample_23	2	3	21	2262583	71.67	41350
E8	Sample_23	2	3	22	2341200	71.67	41472
E8	Sample_23	2	3	23	2419783	71.64	41442
E8	Sample_23	2	3	24	2498383	71.67	41595
E8	Sample_23	2	3	25	2576883	71.67	17.13
E8	Sample_23	2	3	26	2655483	71.67	17.27
E8	Sample_23	2	3	27	2733983	71.67	17.44
E8	Sample_23	2	3	28	2812583	71.67	17.86
E8	Sample_23	2	3	29	2891200	71.67	18.44
E8	Sample_23	2	3	30	2969766	71.67	19.30
E8	Sample_23	2	3	31	3048266	71.67	20.45
E8	Sample_23	2	3	32	3126683	71.67	21.82
E8	Sample_23	2	3	33	3205266	71.67	23.23
E8	Sample_23	2	3	34	3283766	71.67	24.78
E8	Sample_23	2	3	35	3362366	71.67	26.33
E8	Sample_23	2	3	36	3440966	71.67	27.85
E8	Sample_23	2	3	37	3519566	71.67	29.34
E8	Sample_23	2	3	38	3598166	71.67	30.65
E8	Sample_23	2	3	39	3676750	71.67	31.84
E8	Sample_23	2	3	40	3755266	71.67	32.81
E8	Sample_23	2	3	41	3833866	71.67	33.52
E8	Sample_23	2	3	42	3912466	71.67	34.08
E8	Sample_23	2	3	43	3991050	71.67	34.54
E8	Sample_23	2	3	44	4069550	71.67	34.84
E8	Sample_23	2	3	45	4148150	71.67	35.18
E9	Sample_23	2	3	1	691600	71.79	41361
E9	Sample_23	2	3	2	770133	71.64	28.53
E9	Sample_23	2	3	3	848716	71.64	28.51
E9	Sample_23	2	3	4	927233	71.67	28.54
E9	Sample_23	2	3	5	1005816	71.67	28.52
E9	Sample_23	2	3	6	1084316	71.67	28.58
E9	Sample_23	2	3	7	1162916	71.67	28.59
E9	Sample_23	2	3	8	1241416	71.67	28.57
E9	Sample_23	2	3	9	1320000	71.67	28.63
E9	Sample_23	2	3	10	1398500	71.67	28.55
E9	Sample_23	2	3	11	1477116	71.67	28.60
E9	Sample_23	2	3	12	1555700	71.67	28.76
E9	Sample_23	2	3	13	1634300	71.67	28.91
E9	Sample_23	2	3	14	1712900	71.67	41515
E9	Sample_23	2	3	15	1791500	71.67	29.55
E9	Sample_23	2	3	16	1870000	71.67	30.45
E9	Sample_23	2	3	17	1948400	71.67	32.01
E9	Sample_23	2	3	18	2026883	71.67	34.55
E9	Sample_23	2	3	19	2105400	71.67	38.33
E9	Sample_23	2	3	20	2184000	71.67	43.17
E9	Sample_23	2	3	21	2262583	71.67	48.71
E9	Sample_23	2	3	22	2341200	71.67	54.83
E9	Sample_23	2	3	23	2419783	71.64	60.84
E9	Sample_23	2	3	24	2498383	71.67	66.46
E9	Sample_23	2	3	25	2576883	71.67	71.55
E9	Sample_23	2	3	26	2655483	71.67	76.06
E9	Sample_23	2	3	27	2733983	71.67	79.99
E9	Sample_23	2	3	28	2812583	71.67	82.92
E9	Sample_23	2	3	29	2891200	71.67	85.43
E9	Sample_23	2	3	30	2969766	71.67	87.27
E9	Sample_23	2	3	31	3048266	71.67	88.73
E9	Sample_23	2	3	32	3126683	71.67	89.46
E9	Sample_23	2	3	33	3205266	71.67	90.45
E9	Sample_23	2	3	34	3283766	71.67	90.70
E9	Sample_23	2	3	35	3362366	71.67	91.29
E9	Sample_23	2	3	36	3440966	71.67	91.70
E9	Sample_23	2	3	37	3519566	71.67	91.88
E9	Sample_23	2	3	38	3598166	71.67	92.27
E9	Sample_23	2	3	39	3676750	71.67	92.71
E9	Sample_23	2	3	40	3755266	71.67	92.78
E9	Sample_23	2	3	41	3833866	71.67	92.92
E9	Sample_23	2	3	42	3912466	71.67	93.14
E9	Sample_23	2	3	43	3991050	71.67	93.48
E9	Sample_23	2	3	44	4069550	71.67	93.68
E9	Sample_23	2	3	45	4148150	71.67	93.87
E10	Sample_7	2	3	1	691600	71.79	27.17
E10	Sample_7	2	3	2	770133	71.64	27.41
E10	Sample_7	2	3	3	848716	71.64	27.33
E10	Sample_7	2	3	4	927233	71.67	27.37
E10	Sample_7	2	3	5	1005816	71.67	27.33
E10	Sample_7	2	3	6	1084316	71.67	27.41
E10	Sample_7	2	3	7	1162916	71.67	27.40
E10	Sample_7	2	3	8	1241416	71.67	27.37
E10	Sample_7	2	3	9	1320000	71.67	27.37
